StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
105,0,198305,2.54,49.4,5.02,5.02,1.45,5.02,12,424,-0.04,-0.63,0.08,-0.15,0.99,0.91,1.16,36.6,62.2
105,0,198306,3.02,60.6,4.84,4.84,1.01,4.84,92,146,0.14,-0.01,-0.4,-0.32,0.6,0.93,1.33,47.9,73.4
105,0,198307,2.35,69.8,5.24,5.24,2.71,5.24,267,42,0.58,0.38,0.2,0.07,0.06,0.89,1.16,55.6,83.9
105,0,198308,1.55,72.6,4.73,4.73,0.1,4.72,320,19,-0.28,0.2,0.19,0.14,-0.01,0.77,1.04,58,87.3
105,0,198309,1.45,56.8,4.22,4.22,-0.09,4.1,61,218,-0.04,-0.24,0.12,-0.27,-0.2,0.51,1.26,42.7,70.8
105,0,198310,1.21,46.3,3.77,3.77,-0.03,3.59,2,527,-0.01,-0.12,-0.28,-0.02,-0.1,-0.12,1.29,33.9,58.6
105,0,198311,1.73,31.6,4.25,4.25,2.59,4.25,0,943,1.73,1.03,0.6,0.47,0.38,0.25,1.5,22.9,40.2
105,0,198312,0.98,4.2,4.08,4.08,0.81,4.08,0,1850,0.44,1.54,1.06,0.58,0.08,0.15,1.4,-5,13.5
105,0,198401,0.59,20,3.55,3.55,-0.32,3.37,0,1383,-0.96,-0.25,0.95,0.25,0.27,0.18,1.14,10.7,29.4
105,0,198402,0.65,28.9,3.19,3.19,0.02,2.96,0,980,-0.62,-1.11,-0.57,0.31,0.29,0.24,1.1,18.6,39.2
105,0,198403,1.28,29.8,3.2,3.2,1,3.2,0,1086,0.4,-0.02,-0.6,0.63,0.38,-0.03,0.98,20.5,39.1
105,0,198404,2.99,40.9,4.18,4.18,3.93,4.18,0,675,2.01,2.05,1.75,1.91,1.02,0.78,1.48,29.6,52.1
105,0,198405,1.78,51.9,3.44,3.44,-0.93,3.02,18,367,-1,0.37,0.44,0.14,0.53,0.46,0.8,38.6,65.2
105,0,198406,3.54,61.5,3.68,3.68,1.78,3.68,120,134,0.7,-0.2,0.66,0.39,0.79,0.65,1.01,48.6,74.3
105,0,198407,1.51,69.4,3.4,3.4,0.3,3.4,216,38,-0.73,0.1,-0.51,0.22,0.51,0.28,0.72,54.8,84
105,0,198408,1.38,70.1,2.69,2.69,-1.07,2.21,235,31,-0.62,-1,-0.19,0.1,-0.08,0.18,0.59,55.3,84.8
105,0,198409,1.29,52.6,2.4,2.4,-0.04,1.85,24,313,-0.3,-0.65,-1.03,-0.06,-0.24,0.15,0.36,39,66.2
105,0,198410,1.77,42.1,2.92,2.92,2.3,2.92,1,613,0.9,0.31,-0.06,-0.46,0.13,0.37,0.08,30.5,53.6
105,0,198411,0.85,31.4,2.67,2.67,0.13,2.66,0,938,-0.2,0.6,0.16,-0.12,0.13,-0.03,0.08,20.6,42.3
105,0,198412,0.96,15.4,2.59,2.59,0.58,2.59,0,1421,0.38,0.03,0.66,-0.46,0.12,-0.03,0.07,4.4,26.4
105,0,198501,0.44,14,-0.34,1.98,-1.03,1.48,0,1541,-1.76,-0.68,-0.62,-0.4,-0.62,-0.06,0.06,3.2,24.7
