StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
41,0,199502,1.02,53.2,0.92,0.92,-0.86,0.34,24,302,-0.62,-0.25,0.38,0.77,0.23,0.4,0.15,39.9,66.5
41,0,199503,2.21,56.5,1.19,1.19,1.09,1.14,45,243,0.63,0,0.07,0.97,0.6,0.46,0.13,45.1,67.8
41,0,199504,2.47,63.8,1.38,1.38,0.95,1.38,93,76,0.34,0.56,0.2,0.38,0.73,0.58,0.15,50.3,77.3
41,0,199505,4.67,72.4,2.01,2.01,2.3,2.01,291,8,1.03,0.87,0.94,0.83,1.02,0.6,0.34,60.9,84
41,0,199506,2.97,77.4,2.4,2.4,1.79,2.4,395,0,0.18,0.77,0.71,0.55,1.06,0.79,0.16,65.3,89.4
41,0,199507,2.11,82.7,2.74,2.74,1.76,2.74,572,0,-0.17,-0.06,0.53,0.44,0.56,0.78,0.29,70.3,95.2
41,0,199508,2.75,82.2,2.82,2.82,1.09,2.82,565,0,0.56,0.15,0.12,0.72,0.69,0.86,0.43,70.8,93.6
41,0,199509,3.66,75.4,2.8,2.8,0.83,2.8,377,1,0.61,0.69,0.4,0.74,0.63,1.06,0.65,63.9,86.9
41,0,199510,1.14,66.3,-0.55,1.97,-1.64,1.23,147,49,-0.94,-0.22,-0.04,0.26,0.27,0.42,0.34,51.6,80.9
41,0,199511,1.5,55.9,-0.75,1.5,-0.79,0.4,31,244,-0.14,-0.84,-0.34,-0.23,0.32,0.38,0.35,42.5,69.3
41,0,199512,1.57,48.8,-0.9,1.12,-0.68,-0.24,11,421,0,-0.22,-0.73,-0.31,0.15,0.16,0.34,37,60.5
41,0,199601,0.49,45.9,-1.51,-1.51,-2.11,-1.51,12,530,-1.33,-0.88,-0.78,-0.51,-0.17,-0.08,0.23,30.8,61
41,0,199602,0.25,52.9,-2.44,-2.44,-3.26,-2.44,22,304,-1.79,-2.12,-1.52,-1.06,-0.81,-0.23,0.09,38.7,67.1
41,0,199603,0.75,53.1,-2.64,-2.64,-1.34,-2.64,20,336,-1.18,-1.88,-1.96,-1.54,-1.11,-0.56,-0.05,38.8,67.4
41,0,199604,1.51,64.5,-2.99,-2.99,-1.88,-2.99,95,71,-0.58,-1.18,-1.97,-1.45,-1.18,-0.77,-0.11,49.4,79.6
41,0,199605,1.34,78.5,-4.54,-4.54,-5.57,-4.54,433,0,-1.81,-1.76,-2.21,-2.3,-1.66,-1.43,-0.55,66,91
41,0,199606,2.96,81.1,-4.78,-4.78,-2.12,-4.78,492,0,0.18,-0.97,-1.15,-2.11,-1.67,-1.41,-0.4,68.8,93.5
41,0,199607,2.51,83.6,-4.78,-4.78,-1.49,-4.78,607,0,0.21,0.16,-0.77,-1.57,-1.49,-1.25,-0.31,71.9,95.4
41,0,199608,5.23,80.3,1.43,-2.86,4.3,-1.18,515,0,2.1,1.81,1.45,-0.11,-0.71,-0.72,0.14,69.8,90.8
41,0,199609,4.08,73.9,1.78,-2.07,1.49,0.14,332,5,0.88,1.96,1.82,0.46,-0.39,-0.66,0.34,62.9,84.8
41,0,199610,1.72,65.8,1.28,-2.17,-0.96,-0.38,148,54,-0.42,0.24,1.22,0.41,-0.33,-0.57,-0.18,53.1,78.5
41,0,199611,2.71,55.9,1.48,-1.61,1.01,0.46,45,232,0.85,0.15,0.53,1.21,0.18,-0.35,-0.07,43.9,67.9
41,0,199612,1.05,49.8,0.91,-1.87,-1.26,-0.27,15,385,-0.64,0.2,-0.18,1.04,0.21,-0.44,-0.24,36.4,63.2
41,0,199701,1.24,44.9,0.55,-1.94,-0.79,-0.62,9,548,-0.19,-0.68,-0.02,0.93,0.3,-0.33,-0.29,33.7,56.1
41,0,199702,3.79,49,1.52,-0.72,3.06,1.38,13,371,2.35,1.38,0.74,0.73,1.32,0.39,0.08,38.9,59.2
41,0,199703,2.42,59.5,1.68,1.68,0.95,1.68,78,180,0.84,2.09,1.39,0.57,1.51,0.69,0.11,46.7,72.2
41,0,199704,4.91,59.7,3.11,3.11,4.8,3.11,44,139,1.82,1.69,2.24,1.63,1.99,1.43,0.46,48.1,71.2
41,0,199705,3.52,70.5,3.18,3.18,1.18,3.18,224,12,0.28,1.41,1.44,1.41,1.3,1.77,0.32,59,82.1
41,0,199706,4.55,77.6,4.09,4.09,3.71,4.09,414,0,1.22,0.96,1.67,1.82,1.34,1.95,0.55,66.4,88.8
41,0,199707,1.37,82.7,4.19,4.19,1.58,4.19,580,0,-0.98,0.4,0.41,1.7,1.34,1.63,0.46,70.8,94.7
41,0,199708,2.32,81.8,3.8,3.8,0.11,3.78,558,0,0.2,-0.63,0.32,1.22,1.24,1.16,0.39,69.8,93.7
41,0,199709,2.15,78,2.86,2.86,-1.63,2.16,434,0,-0.5,-0.34,-0.8,0.79,1.22,0.84,0.15,65.6,90.5
41,0,199710,3.27,66,2.88,2.88,0.93,2.49,143,49,0.59,0.07,0.04,0.23,1.37,1.14,0.42,53.9,78.2
41,0,199711,1.81,52.5,2.71,2.71,0.38,2.41,16,323,0.15,0.44,0.04,0.15,0.91,1.03,0.45,40.8,64.2
41,0,199712,2.84,45,3.07,3.07,1.92,3.07,5,528,1.13,0.7,0.74,0,0.97,1.31,0.56,33.2,56.8
41,0,199801,2.16,50.7,3.02,3.02,0.79,3.02,33,389,0.81,1.24,0.87,0.51,0.57,1.54,0.81,38.1,63.1
41,0,199802,2.64,51.1,3.33,3.33,1.85,3.33,19,336,1.27,1.24,1.48,0.81,0.81,1.32,1.15,39.4,62.9
41,0,199803,2.35,55,3.52,3.52,1.61,3.52,38,276,0.77,1.28,1.25,1.13,0.58,1.34,1.39,42.7,67.4
41,0,199804,0.67,63.1,-0.46,2.7,-1.38,2.09,79,88,-2.12,-0.48,0.18,0.56,0.44,0.53,1.32,48.7,77.4
41,0,199805,0.7,77.2,-1.83,1,-4.26,-1.3,403,0,-2.93,-3.09,-2.09,-0.17,-0.17,-0.04,1.22,63.2,91.2
41,0,199806,1.14,83.9,-2.98,-2.98,-4.03,-2.98,586,0,-1.5,-2.95,-3.09,-1.09,-0.37,-0.69,1.01,70.8,97
41,0,199807,1.2,86.4,-3.85,-3.85,-3.52,-3.85,687,0,-1.19,-1.79,-2.83,-1.82,-0.82,-0.67,0.83,73.6,99.2
41,0,199808,3.69,82.3,0.51,-2.95,1.52,-2.29,596,0,1.22,0.16,-0.74,-1.75,-0.51,-0.41,0.62,70.7,93.9
41,0,199809,3.39,79.5,0.32,-2.78,-0.4,-2.23,483,0,0.43,1,0.29,-1.62,-0.68,-0.2,0.52,68.1,91
41,0,199810,5.18,68.5,1.24,-1.53,2.87,0.13,197,28,1.48,1.33,1.62,-0.3,-0.19,0.16,0.99,57.7,79.2
41,0,199811,3.15,58.5,1.79,-0.7,2.02,1.63,62,177,1.15,1.65,1.58,0.8,-0.12,0.43,1.05,48.1,68.9
41,0,199812,1.72,48.2,1.82,1.82,0.64,1.82,10,438,0.16,0.82,1.43,1.33,-0.29,0.22,0.99,36.7,59.8
41,0,199901,1.72,50.3,1.78,1.78,0.44,1.78,29,396,0.36,0.21,0.77,1.68,0.07,0.11,1.1,36.5,64.2
41,0,199902,0.23,56.6,0.76,0.76,-2.5,-0.52,50,217,-1.82,-0.83,-0.6,0.95,0.41,-0.36,0.66,42.2,70.9
41,0,199903,2.84,57.6,1.26,1.26,1.74,0.79,62,223,1.25,-0.12,0.04,1.07,1.12,-0.29,0.73,45.7,69.4
41,0,199904,1.95,66.9,1.03,1.03,-0.3,0.38,167,39,-0.11,0.61,-0.15,0.31,1.27,-0.04,0.35,54.1,79.7
41,0,199905,3.65,72.8,1.12,1.12,0.58,0.67,293,6,0.38,0.11,0.6,0.07,0.97,0.57,0.39,60.9,84.7
41,0,199906,3.89,79.2,1.62,1.62,1.86,1.62,462,0,0.82,0.73,0.48,0.37,1.02,1.06,0.32,68.8,89.7
41,0,199907,2.04,81.8,1.66,1.66,0.6,1.66,544,0,-0.24,0.4,0.46,0.2,0.47,1.14,0.41,70.7,93
41,0,199908,1.35,84.3,-0.57,0.91,-1.72,-0.02,642,0,-0.86,-0.83,-0.14,0.32,-0.02,0.73,0.27,71.1,97.5
41,0,199909,1.57,75.8,-1.19,-1.19,-2.04,-1.19,375,1,-1.01,-1.31,-1.19,-0.47,-0.36,0.41,0.16,62.8,88.8
41,0,199910,1.34,65.8,-1.54,-1.54,-1.41,-1.54,138,51,-0.74,-1.27,-1.45,-0.72,-0.69,-0.27,-0.16,51,80.5
41,0,199911,0.26,59.7,-2.5,-2.5,-3.35,-2.5,63,156,-1.95,-1.61,-1.9,-1.3,-0.73,-0.88,-0.4,44.7,74.6
41,0,199912,1.2,48.6,-2.71,-2.71,-1.41,-2.71,9,422,-0.44,-1.41,-1.44,-1.85,-1.13,-0.98,-0.51,35,62.2
41,0,200001,1.05,50.7,-3.12,-3.12,-2.06,-3.12,32,390,-0.44,-0.72,-1.36,-1.94,-1.21,-1.16,-0.66,37.3,64.1
41,0,200002,1.01,57,-3.76,-3.76,-2.89,-3.76,53,212,-0.63,-0.73,-0.86,-1.79,-1.49,-0.99,-0.89,43,71
41,0,200003,2.36,61.4,-3.48,-3.48,-0.32,-3.48,109,146,0.78,0.11,-0.16,-1.06,-1.64,-1.1,-0.91,48.4,74.3
41,0,200004,1.91,66.1,-3.58,-3.58,-1.37,-3.58,118,58,-0.15,0.34,-0.01,-0.89,-1.59,-1.12,-0.78,52.7,79.5
41,0,200005,3.13,76.9,-4.18,-4.18,-2.92,-4.18,380,0,0,-0.2,0.17,-0.4,-1.27,-1.21,-0.42,64.6,89.2
41,0,200006,5.03,78.6,-3.47,-3.47,0.84,-3.09,444,0,1.49,1,0.7,0.43,-0.43,-0.94,0.15,68.6,88.6
41,0,200007,0.7,84.1,-4.47,-4.47,-4.06,-4.47,611,0,-1.92,0.3,0.16,0.07,-0.54,-1.14,0.09,71.3,96.9
41,0,200008,0.47,84.2,-5.32,-5.32,-3.94,-5.32,628,0,-2.87,-2.57,-0.66,-0.33,-0.64,-1.27,-0.38,70.7,97.6
41,0,200009,1.18,78.1,-5.77,-5.77,-3,-5.77,429,0,-1.39,-2.28,-2.4,-1.1,-0.97,-1.34,-0.77,63.4,92.8
41,0,200010,4,67.2,0.54,-4.64,1.62,-3.99,180,35,0.96,-0.04,-0.82,-0.53,-0.46,-0.89,-0.94,57,77.4
41,0,200011,5.24,51.1,2.47,-2.17,5.97,0.7,19,336,2.28,1.93,1.18,0.48,0.44,0.08,-0.66,40.8,61.3
41,0,200012,1.75,42.4,2.8,-1.36,1.75,1.97,1,635,0.19,1.83,1.71,-0.12,0.27,0.19,-0.53,31.5,53.2
41,0,200101,2.35,43.9,3.38,3.38,2.59,3.38,7,587,0.99,0.66,2.02,0.64,0.53,0.42,-0.46,33.5,54.3
41,0,200102,2.03,51.9,3.42,3.42,1.16,3.42,28,312,0.62,0.98,0.77,1.26,0.72,0.63,-0.23,40.4,63.5
41,0,200103,3.25,53.3,4.14,4.14,3.24,4.14,22,335,1.62,1.48,1.48,2,0.59,0.78,-0.18,42.6,64
41,0,200104,0.79,67.8,-0.63,3.09,-1.89,2.3,166,33,-1.78,0.21,0.37,1.43,0.63,0.59,-0.35,55.7,79.9
41,0,200105,3.02,74.1,-0.8,2.53,-0.72,1.43,315,2,-0.09,-0.99,0.02,0.39,0.92,0.56,-0.43,61.8,86.4
41,0,200106,2.55,80.9,-0.94,2.05,-0.65,0.7,469,0,-0.14,-0.23,-0.87,0.3,1.15,0.08,-0.64,68.5,93.2
41,0,200107,0.97,85.1,-1.73,0.95,-2.66,-1.31,619,0,-1.51,-0.99,-0.9,-0.4,0.63,0.15,-0.79,72.7,97.4
41,0,200108,3.6,82.8,-1.1,1.31,1.35,-0.38,582,0,1.17,-0.04,-0.22,-0.15,0.19,0.67,-0.43,70.9,94.7
41,0,200109,3.23,74.9,-0.91,1.25,0.23,-0.3,328,3,0.32,0.89,0.08,-0.56,0.25,1.02,-0.24,63.1,86.6
41,0,200110,1.74,65.4,-1.11,0.82,-0.88,-0.89,114,69,-0.4,-0.14,0.35,-0.36,-0.14,0.66,-0.21,51.7,79.1
41,0,200111,3.31,58.9,-0.51,1.23,1.47,0,61,168,1.25,0.43,0.44,0.13,0.1,0.33,0.2,47.9,69.9
41,0,200112,2.28,49.4,-0.21,1.35,0.73,0.34,13,399,0.68,1.18,0.53,0.41,-0.15,0.43,0.33,37.4,61.3
41,0,200201,0.96,48.7,-0.53,0.87,-1.02,-0.33,21,445,-0.57,0.06,0.75,0.67,0.02,0.15,0.34,35.7,61.7
41,0,200202,1.05,47.1,-0.72,-0.72,-0.73,-0.72,6,449,-0.58,-0.77,-0.22,0.15,-0.01,-0.03,0.37,33.7,60.6
41,0,200203,1.98,55.4,-0.39,-0.39,0.75,-0.39,43,267,0.38,-0.15,-0.4,0.14,0.14,-0.32,0.33,41.7,69
41,0,200204,1.79,69.1,-0.74,-0.74,-1.15,-0.74,198,25,-0.27,0.04,-0.26,0.23,0.37,-0.13,0.33,57.5,80.7
41,0,200205,1.9,74,-1.49,-1.49,-2.49,-1.49,307,4,-1.12,-1.08,-0.68,-0.64,-0.25,-0.33,0.18,61.5,86.5
41,0,200206,2.39,80.6,-1.86,-1.86,-1.57,-1.86,464,0,-0.27,-0.97,-1.01,-0.94,-0.41,-0.33,-0.19,68.8,92.4
41,0,200207,4.73,80.9,0.83,-0.84,2.5,0.43,524,0,1.86,1,0.23,-0.02,0.3,0.39,0.39,70.6,91.3
41,0,200208,1.75,82.8,0.36,-1.14,-1.15,-0.41,571,0,-0.37,1.12,0.61,-0.04,-0.16,0.04,0.56,71,94.7
41,0,200209,2.99,76.1,0.24,-1.1,-0.25,-0.45,384,1,0.15,-0.18,0.81,-0.15,-0.28,-0.02,0.82,63.9,88.2
41,0,200210,6.17,64.9,1.75,1.75,4.6,1.75,145,68,1.87,1.53,1.18,0.99,0.65,0.8,1.1,55.6,74.1
41,0,200211,1.83,53,1.93,1.93,1.09,1.93,19,302,0.17,1.54,1.36,1.39,0.75,0.56,0.58,41,64.9
41,0,200212,3.11,47.8,2.76,2.76,3.07,2.76,9,447,1.32,0.85,1.74,1.96,0.96,0.7,0.69,36.3,59.3
41,0,200301,0.58,46.2,2.4,2.4,-0.23,2.24,7,551,-1.17,0.38,0.24,1.03,0.91,0.64,0.49,33.7,58.6
41,0,200302,2.4,48.3,2.85,2.85,2.12,2.85,8,417,1.02,0.02,0.75,1.41,1.47,0.9,0.56,37.3,59.3
41,0,200303,1.13,57.2,-0.2,2.36,-0.61,2.04,44,240,-0.64,0.23,-0.33,1.17,1.5,0.73,0.29,44.5,69.9
41,0,200304,0.77,66.6,-0.78,1.51,-1.8,0.4,131,45,-1.83,-1.63,-0.57,-0.24,0.56,0.55,0.31,52.9,80.2
41,0,200305,1.5,75.8,-1.76,-1.76,-3.18,-1.76,378,1,-1.59,-2.34,-2.42,-0.81,0.25,0.47,0.12,63.3,88.3
41,0,200306,4.48,78.5,-1.17,-1.17,1.24,-0.49,441,0,1.18,-0.01,-0.68,-0.66,0.54,0.85,0.4,66.9,90
41,0,200307,2.36,82.1,-1.14,-1.14,-0.28,-0.56,550,0,0.07,0.87,-0.06,-0.39,-0.19,0.41,0.59,70.5,93.6
41,0,200308,2.09,82.9,-1.26,-1.26,-0.7,-0.94,580,0,-0.01,-0.12,0.64,-0.76,-0.25,0.44,0.38,70.6,95.2
41,0,200309,3.91,73.9,-0.69,-0.69,1.31,0.26,312,4,0.77,0.48,0.33,-0.28,-0.36,0.59,0.46,62.9,84.9
41,0,200310,2.71,67.4,-0.6,-0.6,0.05,0.36,166,36,0.27,0.59,0.4,0.19,-0.1,0,0.56,55,79.9
41,0,200311,1.56,58,-0.89,-0.89,-1.06,-0.35,64,176,-0.08,0.07,0.41,0.62,-0.34,-0.05,0.28,46.7,69.4
41,0,200312,0.71,49.1,-1.51,-1.51,-2.12,-1.51,8,427,-1.19,-0.77,-0.39,-0.12,-0.46,-0.52,0.07,34.8,63.4
41,0,200401,2.17,48.9,-1.46,-1.46,-0.31,-1.46,20,438,0.82,-0.21,-0.31,0.11,-0.02,-0.24,0.24,37.7,60
41,0,200402,2.81,47.4,0.47,-0.84,1.41,0.01,8,441,1.44,1.35,0.54,0.53,0.73,-0.14,0.49,36.3,58.6
41,0,200403,2.35,61.8,0.49,-0.69,0.19,0.28,105,138,0.77,1.4,1.33,0.41,0.52,0.07,0.55,50.9,72.7
41,0,200404,3.94,64.3,1.26,1.26,2.47,1.26,106,61,1.32,1.29,1.59,0.88,0.91,0.72,0.88,53,75.7
41,0,200405,2.39,73.7,0.72,0.72,-1.22,-0.1,293,1,-0.63,0.48,0.69,0.73,0.69,0.88,0.95,62,85.5
41,0,200406,6.66,78.7,2.29,2.29,4.91,2.29,429,0,2.32,1.36,1.67,1.8,1.22,1.25,1.51,67.7,89.6
41,0,200407,2.37,80.7,2.79,2.79,2.21,2.79,520,0,0.08,1.89,1.19,1.69,1.23,1.18,1.2,69.6,91.9
41,0,200408,3.18,79.3,3.37,3.37,2.61,3.37,488,0,0.88,0.57,2.13,1.65,1.52,1.33,1.36,67.8,90.7
41,0,200409,2.55,75.2,2.88,2.88,-0.42,2.65,379,1,-0.18,0.35,0.21,1.41,1.65,1.12,1.41,63.5,87
41,0,200410,3.95,69.7,3.05,3.05,1.38,3.05,269,20,0.94,0.54,0.76,1.3,1.74,1.37,1.06,59,80.4
41,0,200411,6.18,55.7,5.01,5.01,6.84,5.01,49,216,2.7,2.2,1.87,2.78,2.24,2.17,1.75,45.7,65.6
41,0,200412,0.81,47.6,4.55,4.55,0.16,4.55,6,460,-1.01,1.83,1.69,1.53,2.01,2.14,1.17,34.8,60.4
41,0,200501,1.89,50.7,4.49,4.49,1.22,4.49,29,393,0.54,-0.35,1.82,1.6,1.99,2.24,1.39,39.6,61.8
41,0,200502,2.51,51.9,4.66,4.66,1.91,4.66,24,310,1.14,1,0.29,1.62,2.43,2.15,1.44,42.6,61.3
41,0,200503,1.8,56.5,4.36,4.36,0.54,4.36,51,237,0.18,0.8,0.78,1.65,1.63,2.18,1.55,43.7,69.4
41,0,200504,0.7,64.3,-0.5,3.41,-1.5,2.78,100,68,-2.02,-0.93,-0.16,0.98,1.21,1.65,1.59,50.3,78.2
41,0,200505,2.89,71.8,-0.54,2.97,-0.27,2.19,259,7,-0.19,-1.15,-0.85,-0.42,0.85,1.65,1.72,60.1,83.5
41,0,200506,1.24,80.5,-1.09,2.06,-1.82,0.58,496,0,-1.39,-1.07,-1.7,-0.6,0.54,0.6,1.34,68.1,92.9
41,0,200507,3.01,82.5,-0.98,1.85,0,0.38,570,0,0.63,-0.54,-0.61,-0.55,0.44,0.69,1.4,70.3,94.7
41,0,200508,3.42,81.3,-0.37,2.16,1.52,1.23,569,0,1.05,1.09,0.05,-0.51,-0.29,0.71,1.55,69.7,93
41,0,200509,1.41,79.9,-1.32,0.95,-2.97,-0.94,504,0,-1.16,-0.13,0.1,-1.02,-0.45,0.5,1.33,66.6,93.2
41,0,200510,2.15,66.5,-1.36,0.68,-0.52,-1.24,156,46,-0.09,-0.88,-0.26,-0.64,-0.62,0.21,1.23,53.7,79.3
41,0,200511,0.73,58.7,-2.04,-2.04,-2.46,-2.04,65,167,-1.07,-0.69,-1.28,-0.86,-1.12,-0.88,1.1,44,73.4
41,0,200512,0.45,47.3,-2.63,-2.63,-2.41,-2.63,6,482,-1.74,-1.65,-1.16,-0.78,-1.43,-0.94,0.92,33.1,61.4
41,0,200601,1.06,52.9,-3.21,-3.21,-2.54,-3.21,38,328,-0.43,-1.37,-1.52,-1.11,-1.21,-1.16,0.81,37.5,68.3
41,0,200602,1.14,50.3,-3.56,-3.56,-2.03,-3.56,13,369,-0.46,-0.61,-1.27,-1.62,-1.26,-1.46,0.62,36.3,64.2
41,0,200603,2.07,61.1,-3.43,-3.43,-0.72,-3.43,103,147,0.48,-0.01,-0.24,-0.94,-0.79,-1.39,0.6,48.7,73.5
41,0,200604,1.51,70.7,-4.11,-4.11,-3.1,-4.11,231,14,-0.58,-0.08,-0.32,-1.16,-1.1,-1.23,0.29,57,84.4
41,0,200605,2.2,75.7,-4.96,-4.96,-3.81,-4.96,349,0,-0.81,-1.06,-0.62,-1.21,-1.54,-1.36,0.28,62.2,89.3
41,0,200606,1.96,80.8,-5.57,-5.57,-3.37,-5.57,475,0,-0.65,-1.06,-1.22,-0.99,-1.29,-1.18,-0.39,67.6,93.9
41,0,200607,2.31,83.4,-5.6,-5.6,-1.8,-5.6,579,0,0.02,-0.53,-0.93,-0.87,-1.35,-1.25,-0.39,71.4,95.4
41,0,200608,2.36,83.6,-5.29,-5.29,-0.8,-5.29,627,0,0.24,0.02,-0.45,-0.73,-1.12,-1.4,-0.5,71.7,95.3
41,0,200609,3.27,74.1,0.14,-4.6,0.41,-4.4,348,4,0.34,0.3,0.14,-0.73,-0.7,-1.05,-0.45,61.9,86.2
41,0,200610,4.03,66.8,0.69,-3.56,1.71,-2.66,173,44,0.98,0.86,0.75,-0.07,-0.22,-0.73,-0.46,54.3,79.3
41,0,200611,0.72,57.9,0.01,-3.81,-1.84,-3.54,52,195,-1.08,0.29,0.35,-0.08,-0.36,-0.77,-1.23,44.1,71.7
41,0,200612,2.5,48.2,0.26,-3.16,0.75,-2.57,10,424,0.86,-0.13,0.5,0.42,-0.29,-0.34,-0.83,36.3,60.2
41,0,200701,3.55,42.5,1.23,-1.83,3.01,-0.13,6,604,1.96,1.86,0.85,1.03,0.31,0.13,-0.65,33,52.1
41,0,200702,0.48,49.4,0.69,-2.07,-1.26,-0.84,11,388,-1.41,0.76,0.96,0.72,0.35,0.01,-0.93,36.5,62.2
41,0,200703,4.47,61.9,1.84,-0.63,3.68,1.77,107,133,2.62,1.25,1.88,1.3,1.26,0.45,-0.6,50.1,73.7
41,0,200704,2.15,61.7,1.93,1.93,0.82,1.93,64,108,0.07,1.42,0.83,0.98,1.2,0.6,-0.42,49.4,74
41,0,200705,5.54,71.4,2.96,2.96,3.69,2.96,270,7,1.51,1.11,1.83,1.84,1.57,1.24,-0.02,61.2,81.5
41,0,200706,5.33,77.9,4.22,4.22,4.69,4.22,430,0,1.66,2.04,1.68,2.04,1.91,1.78,0.56,67.2,88.5
41,0,200707,5.37,79,6.45,6.45,7.99,6.45,466,0,2.25,2.59,2.87,2.3,2.17,2.1,0.88,69.1,88.9
41,0,200708,2.92,81.8,7.7,7.7,5.76,7.7,565,0,0.69,2.1,2.74,2.72,2.59,2.21,0.8,71,92.7
41,0,200709,2.68,77.1,-0.02,6.89,-0.06,6.82,411,0,-0.08,0.28,1.46,2.17,2.42,2.19,1.01,66.1,88.2
41,0,200710,1.15,68.6,-0.55,5.65,-1.59,4.95,191,29,-0.93,-0.72,-0.36,1.81,1.72,1.73,0.83,54.6,82.7
41,0,200711,1.34,57.6,-0.84,4.72,-1.06,3.59,52,189,-0.31,-0.94,-0.84,1.09,1.78,1.89,0.91,44.8,70.4
41,0,200712,1.22,49.2,-1.12,3.87,-1.08,2.34,18,399,-0.41,-0.56,-0.97,0.27,1.17,1.64,0.89,35.6,62.7
41,0,200801,0.94,46.1,-1.47,3,-1.4,1.01,11,520,-0.6,-0.79,-0.81,-0.77,1.16,1.26,0.91,33.2,59
41,0,200802,1.1,53.2,-1.92,2.1,-1.8,-0.43,33,288,-0.51,-0.75,-0.86,-1.12,0.56,1.37,0.93,38,68.4
41,0,200803,2.34,58.4,-1.52,2.08,0.59,-0.15,64,203,0.76,0.16,-0.18,-0.8,0.12,0.99,0.99,44.2,72.6
41,0,200804,1.87,65.3,-1.63,1.6,-0.79,-0.75,120,60,-0.19,0.3,0,-0.56,-0.69,0.98,1.08,50.9,79.6
41,0,200805,2.29,74.3,-2.32,0.58,-2.58,-2.3,331,2,-0.72,-0.75,-0.25,-0.71,-1.01,0.31,1.09,61.5,87.2
41,0,200806,1.93,82.9,-3.07,-3.07,-2.97,-3.07,548,0,-0.68,-1.02,-1,-0.8,-1.1,-0.34,1.1,70.3,95.5
41,0,200807,2.29,81.7,-3.2,-3.2,-1.34,-3.2,560,0,0,-0.56,-0.91,-0.66,-0.87,-0.9,1.09,70.1,93.4
41,0,200808,4.52,80.8,-1.82,-1.82,3.15,-0.49,541,0,1.72,1.3,0.55,0.18,-0.24,-0.58,1.34,69.8,91.8
41,0,200809,2.85,73.3,-1.63,-1.63,0.02,-0.29,321,5,0.04,1.13,0.89,-0.09,-0.14,-0.57,1.38,61.4,85.1
41,0,200810,2.16,65.4,-1.58,-1.58,-0.36,-0.39,129,59,-0.09,-0.12,0.7,-0.09,-0.1,-0.39,1.09,51.5,79.3
41,0,200811,0.99,56.8,-2.01,-2.01,-1.77,-1.44,46,209,-0.71,-0.52,-0.47,-0.06,-0.17,-0.47,1.13,42.6,70.9
41,0,200812,0.52,48.2,-2.6,-2.6,-2.39,-2.6,9,451,-1.57,-1.36,-0.99,-0.13,-0.62,-0.61,0.72,34.3,62.1
41,0,200901,0.4,47.9,-3.32,-3.32,-2.96,-3.32,17,471,-1.51,-1.96,-1.71,-0.4,-0.84,-0.76,0.34,32.7,63.1
41,0,200902,0.62,55.5,-4.17,-4.17,-3.59,-4.17,42,235,-1.19,-1.78,-2.13,-1.41,-0.85,-0.85,0.38,40.6,70.5
41,0,200903,2.21,59.5,-3.88,-3.88,-0.42,-3.88,69,186,0.63,-0.31,-0.85,-1.16,-0.51,-0.9,0.09,46.3,72.7
41,0,200904,3.2,64.9,-3.36,-3.36,0.37,-3.16,109,67,0.87,0.91,0.36,-0.84,-0.22,-0.64,0.25,51.1,78.6
41,0,200905,2.3,73.6,-3.92,-3.92,-2.73,-3.92,314,5,-0.71,0.06,0.3,-0.9,-0.94,-0.61,-0.19,61.5,85.6
41,0,200906,1.87,81.7,-4.73,-4.73,-3.62,-4.73,531,0,-0.73,-1.05,-0.39,-0.75,-1.08,-0.59,-0.71,69.1,94.3
41,0,200907,3.09,84.1,-4.51,-4.51,-0.82,-4.51,630,0,0.7,-0.13,-0.55,-0.19,-0.89,-0.38,-1.07,71.8,96.4
41,0,200908,1.62,83.3,-4.7,-4.7,-1.97,-4.7,609,0,-0.52,0.05,-0.47,-0.11,-0.91,-0.92,-1.25,70.6,95.9
41,0,200909,4.2,74.1,0.54,-3.68,1.61,-3.02,340,4,0.95,0.39,0.57,0.07,-0.29,-0.69,-1.06,63.2,85
41,0,200910,5.55,64.2,1.78,-2,3.91,0.16,133,80,1.63,1.72,1.33,0.63,0.63,-0.06,-0.41,52.7,75.6
41,0,200911,1.26,57.3,1.44,-1.95,-0.48,-0.03,41,200,-0.39,1.13,1.37,0.75,0.7,0,-0.45,43.6,70.9
41,0,200912,2.22,43.1,1.82,-1.22,1.59,1.16,1,601,0.63,0.03,1.11,1.22,0.68,0.32,-0.23,32.3,53.9
41,0,201001,2.37,44.4,2.3,2.3,1.98,2.3,7,577,1,0.98,0.41,1.25,0.68,0.69,-0.05,32.4,56.5
41,0,201002,2.59,44,2.98,2.98,2.77,2.98,1,545,1.22,1.34,1.27,1.7,1.2,1.06,0.16,33.9,54
41,0,201003,1.87,54.8,2.97,2.97,0.89,2.97,30,288,0.26,0.91,1.09,1.33,1.52,1,0.1,41.4,68.3
41,0,201004,2.69,65.1,3.03,3.03,1.1,3.03,113,57,0.51,0.49,0.85,0.72,1.39,0.94,0.22,52.7,77.5
41,0,201005,2.27,73.8,2.35,2.35,-1.11,1.83,344,3,-0.74,-0.25,-0.09,0.63,1.22,0.9,0.24,61.5,86.1
