StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
01,00,189908,3.86,80.9,-2.23,-2.23,-1.44,-2.23,490,0,-.26,.36,-.13,-.91,-.56,-.13,-1.31,69.9,92
01,00,189909,.53,72.8,-3.12,-3.12,-3.35,-3.12,226,10,-2.32,-1.77,-.79,-1.78,-.86,-.5,-1.3,59.4,86.3
01,00,189910,2.64,66.1,-3.08,-3.08,-.85,-3.08,105,87,.05,-1.39,-1.35,-1.45,-1.1,-.68,-1.23,54,78.1
01,00,189911,2.97,55.3,-3.2,-3.2,-1.32,-3.2,12,320,-.26,-.25,-1.23,-1.12,-1.54,-1.1,-1.11,42.9,67.8
01,00,189912,5.38,44.7,-2.93,-2.93,-.16,-2.93,2,660,.23,-.11,-.17,-.73,-1.58,-.88,-1.29,33.8,55.6
01,00,190001,3.37,43.6,-3.12,-3.12,-1.48,-3.12,5,691,-.87,-.43,-.59,-1.34,-1.55,-1.31,-1.31,31.9,55.3
01,00,190002,8.75,44.4,1.12,-1.68,3.36,-.25,2,601,1.65,.75,.62,-.42,-.51,-1,-.69,32.4,56.4
01,00,190003,5.96,52.9,.97,-1.54,-.11,-.17,13,414,.08,1.05,.5,.2,-.25,-1,-.37,41.3,64.5
01,00,190004,8.69,64.2,1.82,1.82,2.87,1.82,56,103,1.51,1.06,1.61,.88,.16,-.12,.01,51.6,76.7
01,00,190005,2.56,71.4,1.06,1.06,-1.72,.16,201,19,-.86,.81,.6,.74,0,-.07,.15,58.4,84.4
01,00,190006,10.38,76.3,3.03,3.03,6.24,3.03,329,0,2.45,1.51,1.91,1.65,1.28,.87,.74,67.4,85.2
01,00,190007,4.74,79.8,2.67,2.67,-.14,2.55,449,0,-.22,1.69,1.11,1.79,1.23,.6,.6,69.1,90.6
01,00,190008,3.12,81.2,1.99,1.99,-1.23,1.31,495,0,-.8,-.78,1.24,1.15,1.22,.52,.19,68.9,93.5
01,00,190009,4.06,77.6,1.66,1.66,-.37,.79,365,0,.3,-.36,-.49,1.35,1.25,.96,.26,66,89.1
01,00,190010,5.79,68.2,2.24,2.24,2.24,2.19,142,59,1.43,1.13,.64,1.24,1.94,1.38,.46,58.2,78.2
01,00,190011,3.33,54.7,1.87,1.87,-.41,1.58,8,344,-.05,.86,.76,1.4,1.33,1.4,.21,43,66.4
01,00,190012,5.1,46.6,1.74,1.74,.18,1.46,3,600,.1,-.08,.69,.16,1.4,1.35,.43,35.7,57.5
01,00,190101,4.97,46,1.51,1.51,-.15,1.12,9,632,.08,.03,-.12,.26,.85,1.5,.3,34.5,57.5
01,00,190102,4.45,43.1,1.23,1.23,-.38,.62,1,637,-.27,-.22,-.21,.42,1.04,1.09,.08,32.3,53.9
01,00,190103,6.34,53.3,1.15,1.15,.16,.58,13,396,.23,-.06,-.1,.36,.03,1.1,.1,41.1,65.5
01,00,190104,5.19,58.1,1.28,1.28,.72,.91,9,241,.32,.29,.06,-.07,.19,.7,.34,46.2,70
