StateCode Division YearMonth     PCP    TAVG    PDSI    PHDI    ZNDX    PMDI     CDD     HDD    SP01    SP02    SP03    SP06    SP09    SP12    SP24    TMIN    TMAX 
       04       00    189803     .94    45.8   -2.89   -2.89    -2.4   -2.89       0     550   -1.33    -.85    -1.4   -1.35   -1.39   -1.64     .04    33.8    57.7 
       04       00    189804     .52    56.9   -3.28   -3.28   -2.07   -3.28      14     261   -1.16   -2.07    -1.2   -1.79   -1.55    -1.6    -.39    43.3    70.5 
       04       00    189805    1.73    58.6   -2.41   -2.41    1.62    -1.7      14     250    1.25    -.02   -1.05   -1.49   -1.32   -1.27    -.41    46.6    70.6 
       04       00    189806     .48    68.7      -2      -2     .47   -1.06      98      55     .66     1.3     .06   -1.25   -1.24   -1.29    -.36    53.7    83.7 
       04       00    189807      .1      74   -1.81   -1.81    -.05    -.87     181      12    -.54     .34    1.23     -.8   -1.52   -1.29    -.38    58.1    89.9 
       04       00    189808     .17    74.9   -1.71   -1.71    -.27    -.85     233       4    -.17     -.5     .07      -1   -1.51   -1.31    -.42    59.9    89.9 
       04       00    189809     .63    68.1   -1.33   -1.33     .61    -.25     108      43     .76     .52     .31     .11   -1.25   -1.24    -.41    53.8    82.4 
       04       00    189810      .7      59   -1.53   -1.53    -.99    -.78      21     165    -.48    -.23     -.3     .49    -.87   -1.57     -.5    45.6    72.4 
       04       00    189811    1.41    48.5   -1.86   -1.86   -1.48    -1.5       0     407    -.57     -.8    -.67    -.65   -1.32   -1.66    -.85    36.2    60.8 
       04       00    189812    1.39    41.3   -2.56   -2.56   -2.66   -2.56       0     605   -1.09   -1.16   -1.26   -1.28    -1.2   -1.89   -1.16    31.1    51.5 
       04       00    189901    4.77    43.9   -2.35   -2.35    -.16   -2.35       0     549     .43    -.32    -.61    -.69    -.45   -1.17    -.99      35    52.7 
       04       00    189902     .81    44.6   -3.08   -3.08   -2.92   -3.08       0     512   -1.48     -.5   -1.06   -1.28   -1.27   -1.63   -1.54    33.3    55.9 
       04       00    189903    5.45    47.8     .99   -1.78    2.96    -.51       0     490    1.15    -.02     .16    -.64    -.62    -.63   -1.43    37.7    57.9 
       04       00    189904     .71    54.7     .39   -2.08   -1.47   -1.39       8     317    -.82     .71    -.31    -.68    -.74    -.54   -1.41    41.6    67.9 
       04       00    189905     .99    56.5      .6   -1.62     .75    -.61       9     292     .38    -.51     .71    -.44    -.69    -.69   -1.37    43.6    69.5 
       04       00    189906     .49    68.5     .86   -1.14     .95     .23      84      70     .69     .52    -.36     .02    -.69    -.68   -1.38    53.4    83.5 
       04       00    189907     .06      74     .84    -.95     .22     .45     185      10   -1.04     .25     .37    -.24    -.63    -.69    -1.4    57.1    90.9 
       04       00    189908     .22    68.9     .81    -.79     .16     .58     105      35     .14    -.44     .12     .71    -.42    -.68   -1.41    54.3    83.6 
       04       00    189909     .13    70.5     .41   -1.03    -.95       0     148      22    -.78    -.61    -.95     -.7    -.06    -.78   -1.43    53.7    87.3 
       04       00    189910    3.46    55.8     1.9     1.9    4.59     1.9       7     241    2.01     1.8    1.75    1.77     .27    -.26    -1.2    44.3    67.3 
       04       00    189911    4.15    50.8    2.44    2.44     2.2    2.44       0     352    1.01    1.72    1.62     1.6    1.48     .18    -.93    41.5    60.1 
       04       00    189912    3.57    42.8    2.29    2.29     .32    2.29       0     554      .1     .56    1.14    1.03     .79     .53    -.81    33.9    51.7 
       04       00    190001    2.82    45.6    -.28    1.77    -.84    1.34       0     496    -.34    -.25     .13     .56     .57      .2    -.68      37    54.1 
       04       00    190002    1.33    46.9    -.99     .85   -2.22     -.6       0     432   -1.07   -1.03    -.84     .04     .04     .28    -.81    35.3    58.5 
       04       00    190003    2.27    52.9    -1.4    -1.4   -1.52    -1.4       5     348    -.29   -1.03   -1.04    -.02    -.09    -.23    -.66    40.7    65.2 
       04       00    190004    2.11    51.1     .34    -.91    1.03    -.26       1     417     .62     .05    -.73    -.33     .03     .05    -.46    39.7    62.5 
       04       00    190005    1.53    61.9      .9      .9    1.78      .9      35     160    1.05     .91     .29    -.55     .14     .14    -.48    48.2    75.5 
       04       00    190006     .32    69.8    1.33    1.33    1.56    1.33     113      45     .14     .94     .85    -.62     .18     .12     -.5      55    84.6 
       04       00    190007     .21    74.3     1.4     1.4     .63     1.4     189       9     .44     .18     .98    -.47    -.19     .15    -.48    58.1    90.4 
       04       00    190008     .08    69.9    1.15    1.15    -.31     .89     115      28    -.89    -.38    -.32     .24    -.57     .13    -.49    55.5    84.3 
       04       00    190009     .27    63.8     .97     .97    -.19     .53      41     100    -.14    -.61    -.48     .67    -.68     .15    -.54    49.8    77.8 
       04       00    190010    2.51    57.6    1.74    1.74     2.6    1.74      15     192    1.35    1.17       1    1.42    -.17    -.03    -.32      46    69.3 
       04       00    190011    4.82    51.9    2.39    2.39     2.5    2.39       7     284     1.3    1.63    1.57     1.5     1.1     .05     .08    41.4    62.5 
       04       00    190012    1.78    44.2    1.55    1.55   -1.78     .71       0     521    -.84     .21     .57     .51     .75    -.27      .1    33.7    54.6 
       04       00    190101    5.33    41.5    1.99    1.99    1.78    1.86       0     609     .61    -.04     .45     .66     .77     .15     .13    32.7    50.4 
       04       00    190102    5.36    45.2    2.47    2.47    2.08    2.47       0     469     .81     .85     .34     .93      .9     .85     .67    36.4      54 
       04       00    190103    1.14    49.7    1.38    1.38   -2.52     .23       1     417   -1.13     .05     .33     .55     .52     .66     .19    37.5      62 
       04       00    190104    2.29    51.5    1.65    1.65    1.24    1.01       2     406     .75    -.41     .22     .45     .59     .67     .37    38.3    64.8 
       04       00    190105    1.11    59.9    1.84    1.84    1.06    1.57      18     226     .55     .77    -.29     .12     .64     .62     .41    47.9    71.8 
       04       00    190106     .04    67.4    1.91    1.91     .78    1.89      81      72   -1.27     .08     .54     .41     .61     .58     .36    51.9    82.9 
       04       00    190107     .02    74.7    1.82    1.82     .32    1.82     210       5   -1.74   -1.87    -.17     .17     .41     .55     .36    58.8    90.5 
       04       00    190108     .32    74.8    1.72    1.72     .27    1.72     231       3     .64    -.12   -1.02    -.44     .07     .59     .38    59.7    89.8 
       04       00    190109    1.09    65.1    2.28    2.28    2.21    2.28      49      91    1.49    1.46     1.2     .86     .53      .7     .48    50.7    79.5 
       04       00    190110     1.5    60.9    2.15    2.15      .3    2.15      25     146     .47       1    1.05     .73      .4     .55     .24    47.9      74 
       04       00    190111    2.57      52    -.14    1.79    -.41    1.54       0     331     .21     .31     .63     .45    -.06     .17     .07    40.7    63.3 
       04       00    190112    1.67    44.2    -.92      .8    -2.4    -.58       0     527    -.91     -.6    -.47    -.26    -.07     .15    -.18      32    56.5 
       04       00    190201    1.29    41.5   -2.02   -2.02   -3.57   -2.02       0     605   -1.22   -1.51   -1.17    -.86     -.9    -.65    -.41    30.9      52 
       04       00    190202    7.89    46.1    1.18    -.64    3.53    1.06       0     482    1.58     .51    -.02     .15     .07    -.18      .4    36.6    55.6 
       04       00    190203     3.2    45.6    1.23    1.23     .54    1.23       0     556     .22    1.25     .44     .07     .19     .26     .51    34.8    56.4 
       04       00    190204    2.11    52.5     1.4     1.4     .87     1.4       2     376     .62     .42    1.26     .12     .29     .24     .51    40.3    64.6 
       04       00    190205     .94    58.2    1.53    1.53     .84    1.53      14     260     .31     .55     .41     .14     .29     .22     .47    44.9    71.6 
       04       00    190206     .08    69.1    1.71    1.71    1.02    1.71      96      59    -.99    -.12     .34     .46     .13     .24     .44    53.2    85.1 
       04       00    190207     .19    72.4    1.68    1.68     .41    1.68     156      15     .29    -.77     -.1    1.19      .1     .26     .44      57    87.9 
       04       00    190208     .12      72    1.49    1.49    -.03    1.41     143      17    -.53    -.27    -.99     .28     .09     .24     .45      57    86.9 
       04       00    190209     .05      69     .96     .96   -1.13     .23     118      31   -1.58   -1.48   -1.14     .02     .38     .07     .42    53.6    84.5 
       04       00    190210    1.75    58.1    1.23    1.23    1.11     .99      11     211     .72     .27     .14    -.12    1.14     .09     .32    45.2    71.1 
       04       00    190211    3.97    47.2    1.68    1.68    1.73    1.68       0     462     .93    1.03     .89     .72     .64     .29     .23    37.7    56.8 
       04       00    190212    3.23    42.3    1.41    1.41    -.28     1.2       0     590    -.06      .4     .52      .4     .44     .54     .37    32.9    51.7 
       04       00    190301    4.84      42    1.73    1.73    1.39    1.73       0     581     .45     .22     .48     .48     .42    1.15     .29    32.3    51.7 
       04       00    190302    1.71    38.4    1.14    1.14   -1.24     .46       0     645    -.82     -.2    -.28     .06    -.02     .06     -.1    27.8    48.9 
       04       00    190303    5.23    46.8    2.01    2.01    2.95    2.01       0     523    1.07     .19     .32     .52     .45     .47     .37    36.9    56.7 
       04       00    190304    1.06    51.6    -.19    1.61    -.58    1.27       2     383    -.34     .75       0     .34     .34      .3     .23    39.8    63.4 
       04       00    190305     .29    60.6    -.45    1.16    -.83     .39      20     213   -1.06    -.89     .52       0     .27      .2     .16      47    74.1 
       04       00    190306     .21    69.2    -.53     .92    -.36    -.04      93      61     -.3   -1.17    -.96     .04      .3     .23     .18    54.6    83.8 
       04       00    190307     .04    71.1     -.7      .6    -.69    -.64     130      25   -1.36    -.85   -1.61    -.23      .2     .21     .18    55.1    87.1 
       04       00    190308     .09    73.1    -.76    -.76    -.38    -.76     181      10    -.79   -1.71   -1.15     .38    -.06     .21     .17    57.3    88.9 
       04       00    190309     .24    66.9    -.84    -.84    -.49    -.84      87      50    -.25    -.68    -1.1   -1.44    -.04     .24     .06    52.4    81.4 
       04       00    190310      .5    60.8   -1.28   -1.28   -1.58   -1.28      28     136    -.79    -.97   -1.13   -1.85    -.53     .01    -.06      46    75.6 
       04       00    190311    5.02    50.9     .88     .88    2.65     .88       4     333    1.38     .95     .88      .7     .71     .15     .22    40.5    61.3 
       04       00    190312     1.5    43.1    -.68    -.68   -2.04    -.68       0     559   -1.02     .18    -.06    -.19    -.58    -.14     .18    31.6    54.7 
       04       00    190401    1.84    41.6   -1.36   -1.36   -2.24   -1.36       0     623    -.86   -1.34     -.4    -.66    -.87    -.79     .21    30.2    52.9 
       04       00    190402    7.93    45.3     1.5     1.5     4.5     1.5       0     483    1.59     .64     .07     .35     .27     .38     .24    35.9    54.7 
       04       00    190403    6.86    47.6    2.98    2.98     4.9    2.98       1     485    1.61       2    1.21     .97     .91     .68     .67    38.7    56.4 
       04       00    190404    2.23    53.6    2.98    2.98     .91    2.98       3     356      .7    1.54       2    1.13     .96     .83     .67    41.4    65.7 
       04       00    190405     .34    62.9     2.4     2.4    -.81    2.01      32     172     -.9     .22    1.36     .73      .9     .84     .63    49.1    76.6 
       04       00    190406     .09    69.2       2       2    -.45    1.37     100      54    -.92   -1.37     .01    1.09     .88     .83     .63    53.5    84.8 
       04       00    190407     .24    72.8    1.71    1.71    -.27     .93     155      16     .66    -.52    -1.2    1.79    1.01     .85     .64    57.8    87.7 
       04       00    190408     .41    74.5    1.75    1.75     .66    1.19     231       4    1.01    1.05     .04    1.33     .73      .9     .68    59.8    89.2 
       04       00    190409    1.41    68.7    2.58    2.58    3.03    2.58     131      25    1.88    1.95    2.02     .78    1.27    1.05     .82    55.4    82.1 
       04       00    190410     2.3    58.3    3.02    3.02    2.12    3.02      17     179    1.19    1.89    1.97    1.32     2.1    1.29     .86      46    70.5 
       04       00    190411    1.28    51.3     2.1     2.1   -1.82    1.29       5     318    -.67     .07     .55     .54    1.36      .8     .58    38.7    63.9 
       04       00    190412     3.3    43.3    1.62    1.62    -.81     .45       0     544    -.03    -.48     -.1     .29     .21    1.05     .56      33    53.6 
       04       00    190501    3.96    45.7    1.21    1.21    -.73    -.23       0     490     .14       0    -.36     .18     .01    1.47     .46    36.9    54.6 
       04       00    190502    3.87    47.1    1.16    1.16     .23    -.16       0     425     .26     .16     .04     .17     .17      .8      .7    37.8    56.3 
       04       00    190503    5.31    50.7     1.9     1.9    2.58    1.43       1     398     1.1      .8     .59      .4     .61     .55     .72    41.1    60.2 
       04       00    190504     .95    54.5    1.34    1.34   -1.09     .46       7     324    -.47     .74     .57     .11     .47     .35     .71      43      66 
       04       00    190505    1.84    56.9    2.08    2.08    2.62    2.04      10     287    1.36     .38       1      .5     .59     .58      .9    45.1    68.7 
       04       00    190506     .13    66.4    2.25    2.25    1.18    2.25      56     101    -.69    1.07      .2     .56      .4     .59     .88    51.7    81.2 
       04       00    190507     .02    74.8    2.33    2.33     .92    2.33     192       8   -1.74   -1.34     .91      .7     .22     .56     .88    58.5    91.1 
       04       00    190508     .16    73.6    -.05    2.04    -.15    1.91     184      10    -.24   -1.16   -1.25     .85     .44     .52      .9    57.6    89.6 
       04       00    190509     .29      68    -.18     1.7     -.4    1.32     101      42    -.07    -.29    -.75    -.05      .5     .35      .9    52.7    83.4 
       04       00    190510     .18    58.3    -.79     .89   -1.89    -.35      20     176    -1.4   -1.37   -1.42    -.59     .37    -.01     .85    42.9    73.6 
       04       00    190511    2.17    48.4    -.89     .62    -.55    -.81       0     411    -.04    -.64    -.74   -1.03     .24     .11     .55    36.9    59.8 
       04       00    190512    1.48    40.7    -1.6    -1.6   -2.39    -1.6       0     609   -1.03    -.82   -1.14   -1.32   -1.17    -.21     .52    29.9    51.4 
       04       00    190601    6.53    43.8     .69    -.74    2.07      .4       0     554     .97      .2     .05    -.25    -.11     .21    1.12    33.5      54 
       04       00    190602    4.09    48.7     .78     .78     .49     .78       0     391     .35     .83     .26    -.11    -.21     .24     .61    39.8    57.5 
       04       00    190603    7.79    47.9    2.71    2.71    6.03    2.71       0     477    1.89    1.42    1.49     .76     .71     .69     .73    38.3    57.6 
       04       00    190604    1.74    52.7    2.53    2.53      .3    2.53       1     376     .33    1.64    1.35     .91     .71     .78     .67    41.3      64 
       04       00    190605    2.67    57.4    3.79    3.79    4.55    3.79      10     287    2.07    1.32    2.01    1.24     .97     .91     .95    46.4    68.3 
       04       00    190606     .77    65.5    4.51    4.51    3.35    4.51      65      92    1.41     2.3    1.49    1.71    1.03     .99    1.01    52.2    78.8 
       04       00    190607     .13    77.3    5.78    5.78    5.19    5.78     273       0    -.23     1.2    2.29    1.71    1.18       1       1    61.5    93.1 
       04       00    190608     .32    73.6     5.4     5.4     .66     5.4     187       8     .64     .37    1.22    2.05    1.29    1.02       1    58.8    88.5 
       04       00    190609     .27      68    4.71    4.71    -.41     4.5     106      38    -.14     .08    -.08    1.37    1.68    1.02     .87    53.4    82.6 
       04       00    190610     .11    60.4    3.47    3.47   -2.26    2.37      35     133   -1.57   -1.51   -1.32     .89    1.44    1.02     .62    45.6    75.2 
       04       00    190611    1.83    47.6    2.81    2.81    -.89    1.37       0     453    -.26    -.92   -1.05    -.69    1.47       1     .69    37.1      58 
       04       00    190612    7.24    43.2    3.69    3.69    3.49    3.44       0     568    1.44     .95     .59     .57    1.11    1.75     1.1    35.9    50.5 
       04       00    190701     6.5      40    4.53    4.53    3.67    4.53       0     677     .96    1.47    1.23     .96    1.37    1.95    1.52    32.9    47.1 
       04       00    190702    3.66    49.9    4.05    4.05    -.05    3.97       0     362     .17     .73    1.29     .85     .93    1.94    1.35    40.3    59.5 
       04       00    190703    8.72      46     6.1     6.1    7.41     6.1       0     536    2.15    1.52    1.57    1.59    1.56    1.83    1.74    37.4    54.6 
       04       00    190704    1.11    55.5    5.15    5.15    -.98    4.73       8     312    -.28    1.71    1.32     1.6    1.42    1.66    1.74    44.4    66.5 
       04       00    190705     .71    58.8    4.65    4.65      .1    4.22      13     249    -.06    -.39    1.64    1.69    1.38    1.43    1.62    46.1    71.4 
       04       00    190706     .91    64.8    4.68    4.68    1.52    4.68      44     117    1.71     .69     .06    1.43    1.45    1.44    1.69    51.7    77.8 
       04       00    190707     .05      73    4.59    4.59    1.19    4.59     172      13   -1.19    1.35     .54    1.33    1.59    1.42    1.69    58.2    87.9 
       04       00    190708      .2      71    4.27    4.27     .45    4.27     119      27     .02    -.62    1.08    1.69    1.72    1.41    1.68    56.3    85.6 
       04       00    190709     .16    65.1    -.18    3.65    -.53    3.39      52      88    -.61    -.58    -.95    -.24    1.36    1.39    1.69    50.6    79.6 
       04       00    190710     1.7    59.8     .27    3.55     .82    3.55      18     168     .67     .33     .28     .42    1.31    1.62    1.83    48.9    70.6 
       04       00    190711     .38    49.8    -.94    2.25   -2.82    1.07       0     369   -1.53    -.82   -1.03    -.71    1.05    1.51    1.67    37.8    61.9 
       04       00    190712    4.72    44.6    -.66     2.2     .55    1.22       0     520     .58    -.29    -.13    -.25    -.27    1.13    1.98    35.4    53.8 
       04       00    190801    3.89    43.8     -.7    1.86    -.33     .74       0     557     .11     .36    -.24     -.2    -.13     .79    1.96    34.8    52.7 
       04       00    190802    3.85      43    -.41    1.89     .67       1       0     554     .25     .14     .34    -.12    -.04     .82     1.7    33.6    52.4 
       04       00    190803    1.04    48.5    -1.2     .86    -2.5    -.88       0     470   -1.22     -.5    -.37    -.42     -.5    -.52     .99    35.8    61.1 
       04       00    190804     .61    55.3   -1.64   -1.64    -1.7   -1.64       9     313    -.99    -1.8    -.81    -.69    -.63    -.56     .85    41.3    69.4 
       04       00    190805    1.36      56     .49    -.99    1.46    -.18       5     314     .86    -.26   -1.17    -.17    -.52    -.44     .73    42.8    69.2 
       04       00    190806     .19    64.5     .61    -.71     .52     .37      38     127    -.39     .61    -.39    -.48    -.49    -.57     .67    49.2    79.9 
       04       00    190807     .11    76.6     .92     .92    1.14     .92     238       2    -.43    -.64     .52    -.68    -.61    -.56     .67      61    92.1 
       04       00    190808     .31    73.1     .88     .88     .16     .88     172      11     .59     .24    -.32   -1.23    -.18    -.53     .67    58.1    88.1 
       04       00    190809     .72    67.3    1.11    1.11     .95    1.11      90      47     .93     .92     .75    -.12     -.4    -.42     .72    52.7    81.8 
       04       00    190810    1.27    55.9    1.14    1.14     .45    1.14       2     258     .23     .46     .51     .62    -.51    -.53     .83    42.6    69.2 
       04       00    190811    1.69    50.1    -.43     .59   -1.29    -.34       0     388    -.36    -.27     -.1    -.17   -1.06    -.33     .82    38.2      62 
       04       00    190812    1.94    40.7   -1.06   -1.06   -2.01   -1.06       0     634    -.74    -.83    -.76    -.65    -.83    -.86     .21    31.3      50 
       04       00    190901   12.32    45.1    2.79    2.79    8.37    2.79       0     539    2.29    1.57     1.3    1.36    1.38     .65      .9      38    52.2 
       04       00    190902    6.39    43.6    3.59    3.59    3.25    3.59       0     537    1.14    2.29    1.83    1.67    1.64    1.09    1.15    35.8    51.4 
       04       00    190903    2.86    45.7     .03    3.25      .1    3.23       0     576     .05     .82    1.96    1.38    1.41    1.28     .52    36.1    55.4 
       04       00    190904     .12    54.7    -.78    2.14   -2.34    1.12       4     340   -2.79    -.66     .38    1.12    1.15    1.17      .4    41.2    68.2 
       04       00    190905     .23    58.5   -1.14    1.47   -1.33    -.08      12     278   -1.28   -3.09   -1.03    1.18    1.05    1.03     .37    44.9    72.1 
       04       00    190906     .21    68.2    -1.4     .94   -1.14    -.98      71      86     -.3   -1.34   -2.49    1.51     .98    1.02     .29    54.2    82.2 
       04       00    190907     .12    72.3   -1.53     .57    -.82   -1.51     138      22    -.33    -.52   -1.54     .17     .99    1.02      .3    57.2    87.4 
       04       00    190908      .5    73.1     .31     .82     .92    -.82     188      10    1.34     .96     .28    -.94    1.18    1.05     .35    57.5    88.7 
       04       00    190909     .56    67.4     .43     .89     .47    -.52      82      53     .62     .97     .82   -1.71    1.54    1.02     .38    53.2    81.6 
       04       00    190910     1.4    57.9     .54     .96     .47    -.26      12     198     .37     .43     .66    -.22     .29    1.06     .34    45.2    70.7 
